Country,City,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM_25_AQI_Value,PM_25_AQI_Category,lat,lng
2,329,37,2,1,1,3,1,3,1,37,2,-18.0128,-49.3569
8,330,30,2,0,1,30,1,2,1,27,2,51.5167,5.0667
5,331,61,1,1,1,10,1,16,1,61,1,25.9129,-80.2013
68,332,68,1,1,1,39,1,1,1,68,1,40.8667,20.1833
5,333,57,1,2,1,21,1,11,1,57,1,41.7374,-86.1348
5,334,29,2,1,1,29,1,2,1,27,2,42.4333,-123.3317
69,335,30,2,1,1,30,1,3,1,25,2,48.8381,-1.5869
22,336,35,2,1,1,22,1,1,1,35,2,25.5744,-108.4706
20,337,37,2,1,1,21,1,4,1,37,2,51.9533,14.7167
33,338,76,1,3,1,8,1,1,1,76,1,9.9342,13.9486
7,339,90,1,3,1,46,1,3,1,90,1,25.2819,110.2864
9,340,34,2,1,1,26,1,9,1,34,2,48.4336,-4.4008
5,341,65,1,1,1,30,1,1,1,65,1,30.4255,-86.6222
9,342,29,2,0,1,28,1,2,1,29,2,49.0981,2.5067
5,343,37,2,1,1,27,1,8,1,37,2,33.6073,-111.7398
5,344,72,1,1,1,29,1,3,1,72,1,38.6886,-104.6829
2,345,169,3,7,1,0,1,21,1,169,3,-23.2817,-46.7425
20,346,36,2,1,1,25,1,3,1,36,2,50.9119,13.3428
5,347,46,2,1,1,37,1,2,1,46,2,38.926,-78.1838
20,348,29,2,0,1,29,1,2,1,26,2,48.8039,8.3194
39,349,77,1,1,1,43,1,6,1,77,1,31.7886,34.7053
3,350,53,1,1,1,38,1,2,1,53,1,37.0667,14.25
8,351,30,2,0,1,25,1,3,1,30,2,51.7,5.9667
20,352,31,2,0,1,30,1,1,1,31,2,52.4,12.1667
70,353,27,2,0,1,19,1,0,1,27,2,6.8058,-58.1508
70,353,27,2,0,1,19,1,0,1,27,2,-7.9286,-14.4119
70,353,27,2,0,1,19,1,0,1,27,2,30.666,-97.6966
70,353,27,2,0,1,19,1,0,1,27,2,38.2247,-84.5487
70,353,27,2,0,1,19,1,0,1,27,2,31.9849,-81.226
70,353,27,2,0,1,19,1,0,1,27,2,-18.3,143.55
20,354,30,2,0,1,28,1,2,1,30,2,50.8806,12.0833
5,355,25,2,0,1,24,1,2,1,25,2,29.0516,-95.4521
5,356,57,1,2,1,22,1,14,1,57,1,30.1356,-81.7674
5,356,57,1,2,1,22,1,14,1,57,1,32.856,-116.904
5,356,57,1,2,1,22,1,14,1,57,1,37.6132,-77.4768
47,357,66,1,1,1,28,1,1,1,66,1,13.9297,100.7375
8,358,33,2,0,1,33,1,1,1,26,2,52.1333,5.4333
15,359,37,2,1,1,12,1,13,1,37,2,50.8747,0.0117
18,360,50,2,1,1,20,1,0,1,50,2,8.633,126.0932
9,361,46,2,1,1,26,1,2,1,46,2,44.92,-0.24
62,362,49,2,1,1,24,1,2,1,49,2,49.7012,17.0762
6,363,31,2,0,1,31,1,2,1,31,2,51.1,3.9833
6,364,34,2,0,1,29,1,3,1,34,2,51.0,4.3
71,365,176,3,2,1,21,1,3,1,176,3,15.6167,-16.2167
4,366,35,2,1,1,20,1,3,1,35,2,51.4,16.2
4,367,32,2,1,1,32,1,1,1,28,2,51.25,22.5667
18,368,32,2,1,1,29,1,0,1,32,2,13.9333,121.6167
18,368,32,2,1,1,29,1,0,1,32,2,37.4,-4.4833
18,368,32,2,1,1,29,1,0,1,32,2,10.8833,122.6
18,368,32,2,1,1,29,1,0,1,32,2,-6.9,-34.8689
72,369,117,5,4,1,14,1,7,1,117,5,-29.8167,27.25
5,370,56,1,1,1,25,1,2,1,56,1,33.2775,-93.2261
16,371,171,3,1,1,36,1,0,1,171,3,24.262,80.761
5,372,53,1,1,1,18,1,14,1,53,1,28.6295,-81.3718
5,372,53,1,1,1,18,1,14,1,53,1,-32.7167,151.55
9,373,40,2,1,1,26,1,3,1,40,2,48.8169,2.2944
66,374,34,2,1,1,18,1,1,1,34,2,11.8667,3.3833
3,375,69,1,1,1,22,1,6,1,69,1,45.8,8.8833
29,376,74,1,2,1,23,1,1,1,74,1,-7.2947,27.4545
73,377,118,5,1,1,17,1,4,1,118,5,10.6333,-71.6333
20,378,30,2,0,1,30,1,1,1,25,2,51.3667,7.4833
9,379,35,2,0,1,28,1,2,1,35,2,50.7836,3.1256
20,380,34,2,0,1,28,1,2,1,34,2,53.55,10.0
20,380,34,2,0,1,28,1,2,1,34,2,42.7394,-78.8581
5,381,73,1,2,1,35,1,8,1,73,1,32.9302,-80.0027
74,382,40,2,1,1,40,1,1,1,24,2,41.9333,25.9
46,383,500,6,1,1,43,1,0,1,443,6,29.613,73.1409
20,384,28,2,0,1,27,1,2,1,28,2,51.3992,7.1858
5,385,52,1,1,1,27,1,12,1,52,1,40.8211,-73.2109
5,386,70,1,2,1,20,1,20,1,70,1,37.6328,-122.0766
13,387,33,2,0,1,33,1,0,1,5,2,61.2,26.0333
23,388,59,1,1,1,59,2,1,1,23,2,34.8847,136.9934
20,389,30,2,0,1,30,1,1,1,24,2,49.5903,8.6564
7,390,169,3,4,1,169,3,3,1,150,3,26.8968,112.5857
5,391,61,1,1,1,27,1,11,1,61,1,40.7452,-74.0281
5,391,61,1,1,1,27,1,11,1,61,1,51.1667,4.3667
75,392,58,1,0,1,21,1,0,1,58,1,5.3514,48.5256
76,393,18,2,0,1,18,1,0,1,6,2,-9.4319,159.9556
77,394,20,2,0,1,20,1,0,1,20,2,-23.3442,-57.0436
44,395,31,2,0,1,31,1,0,1,30,2,40.5,44.7667
7,396,138,5,3,1,138,5,2,1,112,5,24.8167,120.9833
51,397,39,2,1,1,19,1,1,1,39,2,-11.1,-77.6
78,398,44,2,0,1,17,1,0,1,44,2,-18.3647,26.5
23,399,74,1,1,1,74,2,1,1,35,2,35.4981,140.1154
16,400,95,1,0,1,22,1,0,1,95,1,17.7189,73.3969
1,401,40,2,1,1,30,1,8,1,40,2,55.8892,37.445
65,402,75,1,1,1,37,1,1,1,75,1,48.5078,26.486
28,403,64,1,1,1,41,1,0,1,64,1,36.7167,37.1167
5,404,40,2,0,1,21,1,1,1,40,2,31.0753,-97.7297
79,405,59,1,1,1,30,1,3,1,59,1,48.3042,16.3167
80,406,48,2,1,1,48,1,0,1,35,2,44.0414,16.1986
41,407,104,5,0,1,22,1,0,1,104,5,-4.35,152.2736
1,408,30,2,1,1,30,1,0,1,10,2,22.43,87.87
1,408,30,2,1,1,30,1,0,1,10,2,68.8833,33.0833
1,409,39,2,1,1,39,1,0,1,20,2,47.6333,43.15
81,410,59,1,2,1,6,1,0,1,59,1,8.91,17.55
1,411,29,2,1,1,28,1,0,1,29,2,60.4167,57.1
1,412,34,2,1,1,34,1,1,1,24,2,46.5331,48.3456
1,412,34,2,1,1,34,1,1,1,24,2,53.3239,69.2525
20,413,36,2,1,1,26,1,2,1,36,2,50.2411,11.3281
20,414,30,2,0,1,30,1,1,1,27,2,50.1833,8.5
1,415,48,2,1,1,33,1,1,1,48,2,55.4167,42.5333
23,416,33,2,1,1,33,1,0,1,9,2,42.9833,144.3833
23,416,33,2,1,1,33,1,0,1,9,2,42.9961,144.4661
22,417,37,2,1,1,8,1,3,1,37,2,20.2833,-102.5667
9,418,60,1,1,1,30,1,6,1,60,1,43.1497,6.0742
82,419,55,1,2,1,5,1,4,1,55,1,15.05,-88.7333
5,420,58,1,2,1,14,1,19,1,58,1,32.711,-117.0027
20,421,41,2,0,1,28,1,2,1,41,2,52.2667,10.1833
2,422,31,2,1,1,15,1,1,1,31,2,-28.24,-48.67
2,423,24,2,1,1,8,1,0,1,24,2,-25.23,-50.6044
23,424,78,1,1,1,78,2,3,1,51,1,35.6379,139.5046
54,425,43,2,1,1,43,1,0,1,30,2,39.7167,2.9167
16,426,150,3,1,1,30,1,0,1,150,3,22.7167,75.8472
15,427,31,2,1,1,31,1,2,1,25,2,57.28,-2.38
23,428,116,5,2,1,116,5,0,1,64,1,24.3406,124.1556
54,429,36,2,1,1,17,1,3,1,36,2,15.3392,120.9069
22,430,95,1,2,1,9,1,9,1,95,1,19.9519,-99.5328
22,430,95,1,2,1,9,1,9,1,95,1,19.6113,-96.9224
83,431,171,3,6,1,10,1,3,1,171,3,-2.9022,30.4986
13,432,32,2,1,1,32,1,0,1,24,2,64.2311,27.7194
16,433,59,1,1,1,32,1,0,1,59,1,12.7691,79.4196
1,434,24,2,1,1,24,1,0,1,19,2,57.2333,37.8833
65,435,78,1,1,1,36,1,1,1,78,1,49.4472,28.5231
84,436,59,1,1,1,27,1,0,1,59,1,10.6,104.1667
13,437,30,2,1,1,30,1,2,1,14,2,61.4639,24.065
16,438,84,1,1,1,40,1,1,1,84,1,10.4587,79.141
23,439,75,1,1,1,75,2,1,1,34,2,35.8077,139.7241
5,440,54,1,1,1,6,1,14,1,54,1,40.6519,-112.0095
6,441,39,2,1,1,23,1,5,1,39,2,51.0031,4.6311
5,442,36,2,0,1,20,1,1,1,36,2,30.0398,-99.132
5,443,53,1,1,1,31,1,6,1,53,1,52.3931,-0.7229
5,443,53,1,1,1,31,1,6,1,53,1,39.6956,-84.1494
5,443,53,1,1,1,31,1,6,1,53,1,38.8888,-76.7889
16,444,112,5,1,1,29,1,2,1,112,5,17.2473,80.1514
16,445,130,5,0,1,31,1,0,1,130,5,21.82,76.35
3,446,40,2,1,1,40,1,2,1,23,2,42.9167,12.3333
9,447,59,1,1,1,37,1,6,1,59,1,43.2964,5.37
5,448,29,2,1,1,29,1,2,1,17,2,41.6178,-70.4908
85,449,62,1,2,1,17,1,0,1,62,1,1.6836,31.7222
81,450,65,1,2,1,23,1,1,1,65,1,13.0,15.7333
18,451,78,1,1,1,31,1,0,1,78,1,11.1286,123.9622
86,452,56,1,1,1,25,1,1,1,56,1,20.1444,-77.4361
10,453,121,5,4,1,7,1,8,1,121,5,4.2039,-74.6428
50,454,14,2,1,1,14,1,0,1,3,2,-33.25,-58.0333
50,454,14,2,1,1,14,1,0,1,3,2,-34.65,-59.4333
50,454,14,2,1,1,14,1,0,1,3,2,14.1093,123.0109
50,454,14,2,1,1,14,1,0,1,3,2,-29.2,-58.0833
50,454,14,2,1,1,14,1,0,1,3,2,26.1533,-97.9128
5,455,95,1,1,1,23,1,10,1,95,1,39.0186,-94.6933
5,456,52,1,1,1,33,1,3,1,52,1,45.182,-89.6994
8,457,34,2,0,1,34,1,2,1,32,2,51.75,4.17
28,458,72,1,1,1,42,1,1,1,72,1,37.4167,41.3697
2,459,47,2,1,1,7,1,1,1,47,2,-4.1658,-42.895
87,460,22,2,0,1,19,1,0,1,22,2,-34.3667,-55.2333
87,460,22,2,0,1,19,1,0,1,22,2,21.4894,-77.605
2,461,41,2,0,1,11,1,0,1,41,2,-9.5289,-48.59
16,462,159,3,2,1,134,5,1,1,159,3,30.822,75.174
3,463,89,1,2,1,33,1,5,1,89,1,45.5619,12.2364
9,464,32,2,1,1,32,1,2,1,32,2,44.0181,1.3558
6,465,40,2,1,1,29,1,3,1,40,2,51.1667,4.4667
5,466,30,2,1,1,19,1,4,1,30,2,55.7558,37.6178
5,466,30,2,1,1,19,1,4,1,30,2,46.7308,-116.9986
16,467,73,1,0,1,24,1,0,1,73,1,18.9667,77.9167
16,467,73,1,0,1,24,1,0,1,73,1,15.6406,75.9531
16,467,73,1,0,1,24,1,0,1,73,1,16.35,75.2833
22,468,59,1,1,1,21,1,1,1,59,1,20.48,-89.72
22,469,92,1,2,1,34,1,1,1,92,1,21.3472,-97.6833
11,470,52,1,1,1,40,1,0,1,52,1,45.3531,26.305
20,471,33,2,0,1,33,1,0,1,32,2,49.35,8.15
20,471,33,2,0,1,33,1,0,1,32,2,49.5967,10.6089
20,471,33,2,0,1,33,1,0,1,32,2,51.0239,14.2167
20,471,33,2,0,1,33,1,0,1,32,2,50.85,9.1167
20,471,33,2,0,1,33,1,0,1,32,2,50.7333,11.75
5,472,54,1,2,1,30,1,11,1,54,1,41.5095,-87.9703
15,473,31,2,0,1,31,1,2,1,21,2,54.983,-1.743
15,474,50,2,1,1,22,1,7,1,50,2,51.401,-1.323
88,475,53,1,1,1,36,1,1,1,53,1,47.0833,28.1833
23,476,44,2,1,1,44,1,1,1,16,2,35.132,137.0394
1,477,37,2,1,1,35,1,0,1,37,2,56.6667,59.3167
20,478,54,1,1,1,30,1,3,1,54,1,49.5867,7.1428
69,479,163,3,0,1,25,1,0,1,163,3,13.1578,-61.225
5,480,40,2,1,1,7,1,6,1,40,2,42.2195,-121.7754
46,481,101,5,1,1,62,2,0,1,101,5,33.5833,71.4333
7,482,160,3,1,1,45,1,0,1,160,3,41.7259,86.1746
65,483,89,1,1,1,39,1,0,1,89,1,50.3186,29.0592
55,484,56,1,1,1,13,1,0,1,56,1,10.653,-9.892
5,485,74,1,1,1,8,1,13,1,74,1,39.5915,-105.0188
5,485,74,1,1,1,8,1,13,1,74,1,42.535,-71.4891
3,486,48,2,1,1,48,1,3,1,36,2,40.3919,17.4483
56,487,12,2,0,1,12,1,0,1,11,2,-18.4167,-66.5833
5,488,42,2,1,1,28,1,10,1,42,2,39.3461,-76.7307
13,489,27,2,1,1,27,1,4,1,19,2,60.25,24.0667
89,490,15,2,0,1,15,1,0,1,10,2,19.6742,97.2092
3,491,82,1,1,1,42,1,2,1,82,1,45.6,8.75
57,492,67,1,2,1,10,1,8,1,67,1,-37.0833,-73.1667
90,493,40,2,1,1,14,1,0,1,40,2,-14.9167,13.5
29,494,90,1,4,1,20,1,0,1,90,1,-5.35,21.4167
16,495,43,2,2,1,21,1,0,1,43,2,25.75,93.17
16,496,500,6,1,1,42,1,0,1,435,6,28.28,76.15
28,497,55,1,1,1,29,1,0,1,55,1,38.3486,38.3194
18,498,25,2,0,1,15,1,0,1,25,2,7.2108,126.5328
91,499,75,1,3,1,15,1,1,1,75,1,-26.4833,31.3667
65,500,37,2,1,1,37,1,0,1,13,2,48.3,39.7333
16,501,50,2,0,1,21,1,0,1,50,2,13.0232,77.0252
54,502,34,2,1,1,17,1,3,1,34,2,38.2667,-3.6167
54,503,49,2,1,1,30,1,5,1,49,2,41.6804,2.2833
54,504,53,1,1,1,26,1,7,1,53,1,41.5156,2.1928
5,505,72,1,1,1,7,1,14,1,72,1,28.9241,-81.9299
48,506,48,2,1,1,15,1,0,1,48,2,5.03,118.34
6,507,43,2,1,1,25,1,4,1,43,2,50.8925,5.6497
9,508,41,2,1,1,26,1,4,1,41,2,48.7325,-3.4553
3,509,40,2,1,1,40,1,2,1,20,2,41.6833,12.7
22,510,61,1,1,1,8,1,4,1,61,1,16.3667,-91.7333
6,511,42,2,1,1,28,1,4,1,42,2,50.9667,3.9833
3,512,67,1,1,1,36,1,3,1,67,1,37.2833,15.0
5,513,30,2,1,1,30,1,3,1,22,2,42.5209,-71.7717
5,513,30,2,1,1,30,1,3,1,22,2,52.2282,-2.7385
22,514,50,2,1,1,14,1,3,1,50,2,10.7808,122.3894
74,515,52,1,1,1,36,1,1,1,52,1,43.3667,25.1333
7,516,58,1,1,1,28,1,2,1,58,1,24.0515,105.0573
5,517,58,1,1,1,14,1,10,1,58,1,26.2785,-80.0891
63,518,33,2,0,1,19,1,0,1,33,2,-13.9833,33.7833
25,519,138,5,4,1,25,1,4,1,138,5,12.0,8.5167
1,520,36,2,1,1,36,1,0,1,33,2,55.4833,60.2167
16,521,169,3,1,1,36,1,0,1,169,3,22.9153,79.0638
5,522,49,2,1,1,31,1,6,1,49,2,44.2773,-88.2641
13,523,23,2,1,1,23,1,6,1,18,2,60.4,25.1
4,524,63,1,1,1,24,1,3,1,63,1,51.05,16.2
9,525,31,2,1,1,31,1,1,1,21,2,47.9822,3.3972
20,526,34,2,0,1,34,1,1,1,31,2,53.5344,9.6817
92,527,36,2,0,1,16,1,0,1,36,2,-15.7667,28.1833
5,528,49,2,1,1,25,1,11,1,49,2,47.7921,-122.3077
93,529,59,1,2,1,16,1,4,1,59,1,33.1667,-5.5667
16,530,180,3,2,1,151,3,1,1,180,3,30.4743,74.5166
27,531,27,2,0,1,27,1,0,1,13,2,53.5224,-7.3378
46,532,194,3,3,1,176,3,2,1,194,3,30.1978,71.4697
43,533,74,1,2,1,17,1,1,1,74,1,5.2625,-0.7578
23,534,35,2,1,1,35,1,1,1,13,2,38.4833,140.3833
54,535,29,2,1,1,29,1,2,1,20,2,37.9861,-1.1303
54,535,29,2,1,1,29,1,2,1,20,2,10.6,123.0333
16,536,54,1,0,1,25,1,0,1,54,1,10.9333,78.45
5,537,58,1,2,1,18,1,21,1,58,1,42.886,-88.1291
8,538,42,2,0,1,35,1,1,1,42,2,52.2953,5.1622
69,539,30,2,0,1,27,1,0,1,30,2,21.3892,-158.1445
7,540,206,4,7,1,206,4,9,1,167,3,31.9829,120.8873
9,541,51,1,1,1,22,1,5,1,51,1,50.2944,4.1014
16,542,157,3,3,1,157,3,1,1,126,5,32.02,75.15
16,543,87,1,1,1,36,1,0,1,87,1,7.9667,123.75
47,544,32,2,0,1,16,1,0,1,32,2,9.95,99.0667
69,545,55,1,1,1,38,1,2,1,55,1,44.3167,9.3333
5,546,45,2,1,1,22,1,5,1,45,2,29.4874,-95.1087
65,547,55,1,1,1,40,1,1,1,55,1,50.5831,34.4823
5,548,114,5,3,1,8,1,37,1,114,5,33.938,-118.3586
94,549,50,2,1,1,31,1,1,1,50,2,48.2164,18.6081
21,550,13,2,0,1,13,1,1,1,12,2,-40.6219,175.2867
20,551,33,2,1,1,33,1,2,1,30,2,50.3833,8.0667
95,552,38,2,0,1,38,1,1,1,19,2,57.5667,12.1
3,553,33,2,1,1,33,1,2,1,23,2,45.6167,9.25
5,554,47,2,1,1,21,1,2,1,47,2,29.8785,-97.6831
5,554,47,2,1,1,21,1,2,1,47,2,28.627,-81.4354
20,555,33,2,1,1,33,1,2,1,29,2,50.8167,7.2167
7,556,99,1,4,1,99,2,5,1,97,1,27.7378,111.9974
90,557,66,1,1,1,22,1,0,1,66,1,-11.7918,19.9062
96,558,52,1,1,1,28,1,1,1,52,1,52.7819,28.0525
1,559,70,1,1,1,23,1,2,1,70,1,53.8667,34.4333
8,560,38,2,1,1,27,1,4,1,38,2,51.9333,4.2333
55,561,32,2,1,1,14,1,0,1,32,2,8.5504,-9.48
5,562,72,1,3,1,0,1,10,1,72,1,42.3666,-89.0266
20,563,29,2,0,1,28,1,1,1,29,2,48.65,11.7833
12,564,67,1,1,1,36,1,0,1,67,1,-7.98,112.62
18,565,54,1,1,1,22,1,0,1,54,1,10.958,123.123
3,566,49,2,1,1,49,1,0,1,36,2,41.6333,15.9167
54,567,32,2,1,1,32,1,1,1,15,2,37.2,-3.6333
18,568,17,2,0,1,16,1,0,1,17,2,7.5783,123.1659
1,569,33,2,1,1,33,1,0,1,10,2,58.3078,48.3181
1,570,44,2,1,1,44,1,4,1,31,2,45.0333,38.9667
1,571,61,1,1,1,24,1,10,1,61,1,55.8217,37.3386
1,571,61,1,1,1,24,1,10,1,61,1,48.4172,142.0869
1,572,25,2,1,1,25,1,0,1,19,2,58.0833,55.6833
97,573,52,1,0,1,34,1,1,1,52,1,58.1472,7.9972
1,574,31,2,1,1,31,1,0,1,31,2,54.9167,64.4333
6,575,38,2,1,1,23,1,3,1,38,2,50.8519,3.2861
9,576,38,2,1,1,23,1,3,1,38,2,50.6558,3.071
22,577,52,1,1,1,6,1,5,1,52,1,20.3333,-102.0167
69,578,48,2,1,1,48,1,2,1,34,2,41.9544,12.0742
35,579,40,2,0,1,29,1,1,1,40,2,39.75,-8.9333
93,580,39,2,1,1,39,1,4,1,38,2,35.6167,-5.2667
12,581,34,2,1,1,25,1,0,1,34,2,-8.5833,116.1167
7,582,111,5,2,1,42,1,8,1,111,5,39.5503,116.1063
5,583,77,1,2,1,10,1,27,1,77,1,41.5095,-87.7468
2,584,52,1,1,1,6,1,1,1,52,1,-17.3739,-40.2208
3,585,44,2,1,1,33,1,3,1,44,2,45.3588,9.3238
20,586,37,2,1,1,37,1,1,1,30,2,50.0,8.7
15,587,39,2,0,1,31,1,1,1,39,2,53.3024,-1.4664
16,588,179,3,3,1,102,5,4,1,179,3,22.64,88.22
37,589,51,1,1,1,27,1,2,1,51,1,47.3539,19.0948
15,590,36,2,0,1,27,1,3,1,36,2,51.13,-0.0
15,591,50,2,0,1,29,1,1,1,50,2,51.78,-3.21
5,592,51,1,1,1,28,1,9,1,51,1,42.2489,-83.1399
49,593,79,1,3,1,5,1,9,1,79,1,13.7167,-88.9
49,593,79,1,3,1,5,1,9,1,79,1,13.35,-88.0
49,593,79,1,3,1,5,1,9,1,79,1,8.5128,-73.4508
45,594,99,1,3,1,11,1,11,1,99,1,14.7667,-91.8167
5,595,24,2,1,1,24,1,2,1,17,2,40.8381,-115.7678
20,596,32,2,1,1,32,1,2,1,26,2,53.7519,9.6511
5,597,29,2,1,1,29,1,2,1,23,2,47.2018,-121.9897
98,598,81,1,1,1,34,1,0,1,81,1,49.0278,104.0444
28,599,74,1,0,1,40,1,0,1,74,1,39.9086,41.2769
59,600,130,5,1,1,30,1,0,1,130,5,43.35,77.4667
2,601,55,1,2,1,1,1,3,1,55,1,-3.9019,-42.2339
2,601,55,1,2,1,1,1,3,1,55,1,-5.3428,-48.5108
6,602,38,2,1,1,28,1,4,1,38,2,51.4508,7.0131
6,602,38,2,1,1,28,1,4,1,38,2,51.4667,4.4667
54,603,31,2,1,1,31,1,2,1,25,2,37.2917,-4.8792
3,604,40,2,1,1,40,1,1,1,30,2,43.3333,12.9167
5,605,45,2,1,1,32,1,8,1,45,2,38.5974,-90.0053
46,606,301,6,1,1,82,2,1,1,301,6,31.4167,73.0911
5,607,59,1,2,1,41,1,5,1,59,1,38.8847,-77.1751
15,608,78,1,0,1,37,1,0,1,78,1,50.15,-5.07
15,608,78,1,0,1,37,1,0,1,78,1,18.49,-77.661
15,608,78,1,0,1,37,1,0,1,78,1,41.5913,-70.5912
15,608,78,1,0,1,37,1,0,1,78,1,43.7476,-70.2827
9,609,28,2,1,1,27,1,2,1,28,2,49.2992,6.1097
3,610,44,2,1,1,44,1,0,1,33,2,43.8333,13.0167
20,611,30,2,0,1,30,1,2,1,26,2,48.8086,9.2758
99,612,49,2,1,1,49,1,0,1,47,2,35.8725,14.5228
16,613,217,4,3,1,103,5,1,1,217,4,26.3,87.265
3,614,38,2,1,1,38,1,1,1,36,2,44.1833,12.1333
50,615,32,2,0,1,13,1,0,1,32,2,-26.1833,-58.1833
50,615,32,2,0,1,13,1,0,1,32,2,-15.5369,-47.3339
5,616,64,1,2,1,5,1,15,1,64,1,42.9253,-88.8442
5,617,58,1,1,1,24,1,4,1,58,1,40.2537,-103.7903
100,618,157,3,4,1,17,1,2,1,157,3,-1.7,29.25
5,619,84,1,1,1,9,1,15,1,84,1,25.8395,-80.2368
8,620,40,2,1,1,28,1,4,1,40,2,51.8306,4.9742
9,621,51,1,1,1,21,1,5,1,51,1,49.0325,2.4747
5,622,43,2,1,1,17,1,4,1,43,2,39.0877,-108.5673
9,623,72,1,1,1,34,1,3,1,72,1,43.6667,6.9167
5,624,66,1,2,1,12,1,15,1,66,1,36.168,-82.8197
5,625,75,1,2,1,5,1,14,1,75,1,39.6153,-104.9131
49,626,59,1,2,1,1,1,6,1,59,1,-1.6,-79.0
49,626,59,1,2,1,1,1,6,1,59,1,8.4672,-74.5367
35,627,32,2,1,1,25,1,1,1,32,2,40.5333,-7.3333
3,628,85,1,1,1,27,1,6,1,85,1,44.9167,10.6667
7,629,99,1,3,1,41,1,6,1,99,1,26.5794,106.7078
20,630,34,2,1,1,34,1,2,1,27,2,51.0333,7.5667
20,631,37,2,1,1,37,1,1,1,24,2,52.3331,8.75
17,632,144,5,3,1,4,1,12,1,144,5,19.15,-72.0167
5,633,64,1,1,1,29,1,4,1,64,1,37.3434,-79.9534
20,634,31,2,1,1,25,1,3,1,31,2,49.3167,7.3333
5,635,72,1,2,1,17,1,7,1,72,1,34.4892,-93.0501
7,636,70,1,2,1,28,1,2,1,70,1,42.9633,126.7478
22,637,95,1,3,1,8,1,11,1,95,1,19.1489,-96.9661
7,638,68,1,2,1,29,1,2,1,68,1,42.6229,126.2614
7,639,124,5,4,1,44,1,7,1,124,5,23.1115,114.4152
20,640,32,2,1,1,32,1,2,1,24,2,54.4667,9.05
8,641,39,2,1,1,29,1,4,1,39,2,51.8833,5.2833
11,642,61,1,1,1,40,1,0,1,61,1,46.72,25.59
16,643,174,3,1,1,46,1,0,1,174,3,26.2215,78.178
5,644,83,1,1,1,11,1,12,1,83,1,25.9854,-80.1423
95,645,38,2,0,1,38,1,0,1,20,2,56.6739,12.8572
20,646,37,2,1,1,37,1,1,1,24,2,52.1,9.3667
20,647,34,2,1,1,28,1,4,1,34,2,51.7319,6.5908
37,648,38,2,1,1,32,1,1,1,38,2,47.6681,19.6697
5,649,53,1,1,1,45,1,1,1,53,1,34.9078,-76.8987
5,650,31,2,1,1,31,1,1,1,26,2,38.6224,-122.8651
20,651,32,2,0,1,32,1,1,1,26,2,48.5967,8.8708
5,652,93,1,2,1,6,1,17,1,93,1,25.8696,-80.3045
2,653,25,2,1,1,7,1,1,1,25,2,-3.7275,-38.5275
5,654,56,1,1,1,20,1,7,1,56,1,33.156,-96.8216
23,655,38,2,1,1,38,1,0,1,14,2,36.2381,137.1862
101,656,31,2,1,1,18,1,0,1,31,2,-24.6667,25.7833
10,657,36,2,1,1,5,1,3,1,36,2,5.0833,-73.3667
5,658,45,2,1,1,45,1,1,1,25,2,38.8122,-94.9275
5,658,45,2,1,1,45,1,1,1,25,2,42.5845,-71.9868
5,659,47,2,1,1,30,1,8,1,47,2,41.3696,-81.815
4,660,61,1,1,1,27,1,2,1,61,1,50.2833,21.4333
54,661,46,2,1,1,26,1,4,1,46,2,43.2508,-5.7767
1,662,43,2,1,1,31,1,0,1,43,2,50.0667,43.25
1,662,43,2,1,1,31,1,0,1,43,2,43.9283,132.0061
83,663,26,2,0,1,16,1,0,1,26,2,-7.4072,36.9722
49,664,59,1,1,1,13,1,6,1,59,1,-2.1347,-79.5872
5,665,44,2,1,1,21,1,8,1,44,2,40.6892,-111.8292
5,665,44,2,1,1,21,1,8,1,44,2,42.0859,-80.1194
5,666,72,1,2,1,16,1,10,1,72,1,33.0874,-83.2414
101,667,32,2,1,1,17,1,0,1,32,2,-24.6333,25.8667
102,668,46,2,1,1,32,1,0,1,46,2,6.8726,81.3373
45,669,64,1,2,1,9,1,7,1,64,1,14.501,-89.8723
5,670,125,5,4,1,4,1,36,1,125,5,34.0155,-118.1108
2,671,24,2,0,1,13,1,0,1,24,2,-7.8889,-37.12
9,672,50,2,1,1,22,1,5,1,50,2,48.7039,2.4605
25,673,48,2,2,1,21,1,0,1,48,2,10.2604,13.2606
103,674,67,1,4,1,20,1,1,1,67,1,-3.25,29.6
5,675,54,1,1,1,19,1,6,1,54,1,34.7432,-87.6343
16,676,153,3,0,1,38,1,0,1,153,3,22.43,80.12
23,677,51,1,1,1,51,2,1,1,44,2,35.4876,137.5006
46,678,356,6,2,1,100,5,1,1,354,6,31.45,73.7067
5,679,78,1,2,1,43,1,6,1,78,1,41.4291,-71.4668
7,680,39,2,1,1,39,1,0,1,18,2,48.48,124.8738
5,681,73,1,2,1,40,1,10,1,73,1,40.8467,-73.1522
20,682,34,2,1,1,34,1,2,1,28,2,50.9147,8.1
69,683,53,1,1,1,53,2,1,1,23,2,41.4667,12.6667
5,684,57,1,1,1,45,1,4,1,57,1,41.3113,-72.9246
5,684,57,1,1,1,45,1,4,1,57,1,41.0676,-85.0174
5,685,39,2,1,1,20,1,4,1,39,2,30.0049,-91.8202
15,686,47,2,0,1,27,1,3,1,47,2,51.5886,-2.9978
