Country,City,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM_25_AQI_Value,PM_25_AQI_Category
55,484,56,1,1,1,13,1,0,1,56,1
5,485,74,1,1,1,8,1,13,1,74,1
5,485,74,1,1,1,8,1,13,1,74,1
3,486,48,2,1,1,48,1,3,1,36,2
56,487,12,2,0,1,12,1,0,1,11,2
5,488,42,2,1,1,28,1,10,1,42,2
13,489,27,2,1,1,27,1,4,1,19,2
89,490,15,2,0,1,15,1,0,1,10,2
3,491,82,1,1,1,42,1,2,1,82,1
57,492,67,1,2,1,10,1,8,1,67,1
90,493,40,2,1,1,14,1,0,1,40,2
29,494,90,1,4,1,20,1,0,1,90,1
16,495,43,2,2,1,21,1,0,1,43,2
16,496,500,6,1,1,42,1,0,1,435,6
28,497,55,1,1,1,29,1,0,1,55,1
18,498,25,2,0,1,15,1,0,1,25,2
91,499,75,1,3,1,15,1,1,1,75,1
65,500,37,2,1,1,37,1,0,1,13,2
16,501,50,2,0,1,21,1,0,1,50,2
54,502,34,2,1,1,17,1,3,1,34,2
54,503,49,2,1,1,30,1,5,1,49,2
54,504,53,1,1,1,26,1,7,1,53,1
5,505,72,1,1,1,7,1,14,1,72,1
48,506,48,2,1,1,15,1,0,1,48,2
6,507,43,2,1,1,25,1,4,1,43,2
9,508,41,2,1,1,26,1,4,1,41,2
3,509,40,2,1,1,40,1,2,1,20,2
22,510,61,1,1,1,8,1,4,1,61,1
6,511,42,2,1,1,28,1,4,1,42,2
3,512,67,1,1,1,36,1,3,1,67,1
5,513,30,2,1,1,30,1,3,1,22,2
5,513,30,2,1,1,30,1,3,1,22,2
22,514,50,2,1,1,14,1,3,1,50,2
74,515,52,1,1,1,36,1,1,1,52,1
7,516,58,1,1,1,28,1,2,1,58,1
5,517,58,1,1,1,14,1,10,1,58,1
63,518,33,2,0,1,19,1,0,1,33,2
25,519,138,5,4,1,25,1,4,1,138,5
1,520,36,2,1,1,36,1,0,1,33,2
16,521,169,3,1,1,36,1,0,1,169,3
5,522,49,2,1,1,31,1,6,1,49,2
13,523,23,2,1,1,23,1,6,1,18,2
4,524,63,1,1,1,24,1,3,1,63,1
9,525,31,2,1,1,31,1,1,1,21,2
20,526,34,2,0,1,34,1,1,1,31,2
92,527,36,2,0,1,16,1,0,1,36,2
5,528,49,2,1,1,25,1,11,1,49,2
93,529,59,1,2,1,16,1,4,1,59,1
16,530,180,3,2,1,151,3,1,1,180,3
27,531,27,2,0,1,27,1,0,1,13,2
46,532,194,3,3,1,176,3,2,1,194,3
43,533,74,1,2,1,17,1,1,1,74,1
23,534,35,2,1,1,35,1,1,1,13,2
54,535,29,2,1,1,29,1,2,1,20,2
54,535,29,2,1,1,29,1,2,1,20,2
16,536,54,1,0,1,25,1,0,1,54,1
5,537,58,1,2,1,18,1,21,1,58,1
8,538,42,2,0,1,35,1,1,1,42,2
69,539,30,2,0,1,27,1,0,1,30,2
7,540,206,4,7,1,206,4,9,1,167,3
9,541,51,1,1,1,22,1,5,1,51,1
16,542,157,3,3,1,157,3,1,1,126,5
16,543,87,1,1,1,36,1,0,1,87,1
47,544,32,2,0,1,16,1,0,1,32,2
69,545,55,1,1,1,38,1,2,1,55,1
5,546,45,2,1,1,22,1,5,1,45,2
65,547,55,1,1,1,40,1,1,1,55,1
5,548,114,5,3,1,8,1,37,1,114,5
94,549,50,2,1,1,31,1,1,1,50,2
21,550,13,2,0,1,13,1,1,1,12,2
20,551,33,2,1,1,33,1,2,1,30,2
95,552,38,2,0,1,38,1,1,1,19,2
3,553,33,2,1,1,33,1,2,1,23,2
5,554,47,2,1,1,21,1,2,1,47,2
5,554,47,2,1,1,21,1,2,1,47,2
20,555,33,2,1,1,33,1,2,1,29,2
7,556,99,1,4,1,99,2,5,1,97,1
90,557,66,1,1,1,22,1,0,1,66,1
96,558,52,1,1,1,28,1,1,1,52,1
1,559,70,1,1,1,23,1,2,1,70,1
8,560,38,2,1,1,27,1,4,1,38,2
55,561,32,2,1,1,14,1,0,1,32,2
5,562,72,1,3,1,0,1,10,1,72,1
20,563,29,2,0,1,28,1,1,1,29,2
12,564,67,1,1,1,36,1,0,1,67,1
18,565,54,1,1,1,22,1,0,1,54,1
3,566,49,2,1,1,49,1,0,1,36,2
54,567,32,2,1,1,32,1,1,1,15,2
18,568,17,2,0,1,16,1,0,1,17,2
1,569,33,2,1,1,33,1,0,1,10,2
1,570,44,2,1,1,44,1,4,1,31,2
1,571,61,1,1,1,24,1,10,1,61,1
1,571,61,1,1,1,24,1,10,1,61,1
1,572,25,2,1,1,25,1,0,1,19,2
97,573,52,1,0,1,34,1,1,1,52,1
1,574,31,2,1,1,31,1,0,1,31,2
6,575,38,2,1,1,23,1,3,1,38,2
9,576,38,2,1,1,23,1,3,1,38,2
22,577,52,1,1,1,6,1,5,1,52,1
69,578,48,2,1,1,48,1,2,1,34,2
35,579,40,2,0,1,29,1,1,1,40,2
93,580,39,2,1,1,39,1,4,1,38,2
12,581,34,2,1,1,25,1,0,1,34,2
7,582,111,5,2,1,42,1,8,1,111,5
5,583,77,1,2,1,10,1,27,1,77,1
2,584,52,1,1,1,6,1,1,1,52,1
3,585,44,2,1,1,33,1,3,1,44,2
20,586,37,2,1,1,37,1,1,1,30,2
15,587,39,2,0,1,31,1,1,1,39,2
16,588,179,3,3,1,102,5,4,1,179,3
37,589,51,1,1,1,27,1,2,1,51,1
15,590,36,2,0,1,27,1,3,1,36,2
15,591,50,2,0,1,29,1,1,1,50,2
5,592,51,1,1,1,28,1,9,1,51,1
49,593,79,1,3,1,5,1,9,1,79,1
49,593,79,1,3,1,5,1,9,1,79,1
49,593,79,1,3,1,5,1,9,1,79,1
45,594,99,1,3,1,11,1,11,1,99,1
5,595,24,2,1,1,24,1,2,1,17,2
20,596,32,2,1,1,32,1,2,1,26,2
5,597,29,2,1,1,29,1,2,1,23,2
98,598,81,1,1,1,34,1,0,1,81,1
28,599,74,1,0,1,40,1,0,1,74,1
59,600,130,5,1,1,30,1,0,1,130,5
2,601,55,1,2,1,1,1,3,1,55,1
2,601,55,1,2,1,1,1,3,1,55,1
6,602,38,2,1,1,28,1,4,1,38,2
6,602,38,2,1,1,28,1,4,1,38,2
54,603,31,2,1,1,31,1,2,1,25,2
3,604,40,2,1,1,40,1,1,1,30,2
5,605,45,2,1,1,32,1,8,1,45,2
46,606,301,6,1,1,82,2,1,1,301,6
5,607,59,1,2,1,41,1,5,1,59,1
15,608,78,1,0,1,37,1,0,1,78,1
15,608,78,1,0,1,37,1,0,1,78,1
15,608,78,1,0,1,37,1,0,1,78,1
15,608,78,1,0,1,37,1,0,1,78,1
9,609,28,2,1,1,27,1,2,1,28,2
3,610,44,2,1,1,44,1,0,1,33,2
20,611,30,2,0,1,30,1,2,1,26,2
99,612,49,2,1,1,49,1,0,1,47,2
16,613,217,4,3,1,103,5,1,1,217,4
3,614,38,2,1,1,38,1,1,1,36,2
50,615,32,2,0,1,13,1,0,1,32,2
50,615,32,2,0,1,13,1,0,1,32,2
5,616,64,1,2,1,5,1,15,1,64,1
5,617,58,1,1,1,24,1,4,1,58,1
100,618,157,3,4,1,17,1,2,1,157,3
5,619,84,1,1,1,9,1,15,1,84,1
8,620,40,2,1,1,28,1,4,1,40,2
9,621,51,1,1,1,21,1,5,1,51,1
5,622,43,2,1,1,17,1,4,1,43,2
9,623,72,1,1,1,34,1,3,1,72,1
5,624,66,1,2,1,12,1,15,1,66,1
5,625,75,1,2,1,5,1,14,1,75,1
49,626,59,1,2,1,1,1,6,1,59,1
49,626,59,1,2,1,1,1,6,1,59,1
35,627,32,2,1,1,25,1,1,1,32,2
3,628,85,1,1,1,27,1,6,1,85,1
7,629,99,1,3,1,41,1,6,1,99,1
20,630,34,2,1,1,34,1,2,1,27,2
20,631,37,2,1,1,37,1,1,1,24,2
17,632,144,5,3,1,4,1,12,1,144,5
5,633,64,1,1,1,29,1,4,1,64,1
20,634,31,2,1,1,25,1,3,1,31,2
5,635,72,1,2,1,17,1,7,1,72,1
7,636,70,1,2,1,28,1,2,1,70,1
22,637,95,1,3,1,8,1,11,1,95,1
7,638,68,1,2,1,29,1,2,1,68,1
7,639,124,5,4,1,44,1,7,1,124,5
20,640,32,2,1,1,32,1,2,1,24,2
8,641,39,2,1,1,29,1,4,1,39,2
11,642,61,1,1,1,40,1,0,1,61,1
16,643,174,3,1,1,46,1,0,1,174,3
5,644,83,1,1,1,11,1,12,1,83,1
95,645,38,2,0,1,38,1,0,1,20,2
20,646,37,2,1,1,37,1,1,1,24,2
20,647,34,2,1,1,28,1,4,1,34,2
37,648,38,2,1,1,32,1,1,1,38,2
5,649,53,1,1,1,45,1,1,1,53,1
5,650,31,2,1,1,31,1,1,1,26,2
20,651,32,2,0,1,32,1,1,1,26,2
5,652,93,1,2,1,6,1,17,1,93,1
2,653,25,2,1,1,7,1,1,1,25,2
5,654,56,1,1,1,20,1,7,1,56,1
23,655,38,2,1,1,38,1,0,1,14,2
101,656,31,2,1,1,18,1,0,1,31,2
10,657,36,2,1,1,5,1,3,1,36,2
5,658,45,2,1,1,45,1,1,1,25,2
5,658,45,2,1,1,45,1,1,1,25,2
5,659,47,2,1,1,30,1,8,1,47,2
4,660,61,1,1,1,27,1,2,1,61,1
54,661,46,2,1,1,26,1,4,1,46,2
1,662,43,2,1,1,31,1,0,1,43,2
1,662,43,2,1,1,31,1,0,1,43,2
83,663,26,2,0,1,16,1,0,1,26,2
49,664,59,1,1,1,13,1,6,1,59,1
5,665,44,2,1,1,21,1,8,1,44,2
5,665,44,2,1,1,21,1,8,1,44,2
5,666,72,1,2,1,16,1,10,1,72,1
101,667,32,2,1,1,17,1,0,1,32,2
102,668,46,2,1,1,32,1,0,1,46,2
45,669,64,1,2,1,9,1,7,1,64,1
5,670,125,5,4,1,4,1,36,1,125,5
2,671,24,2,0,1,13,1,0,1,24,2
9,672,50,2,1,1,22,1,5,1,50,2
25,673,48,2,2,1,21,1,0,1,48,2
103,674,67,1,4,1,20,1,1,1,67,1
5,675,54,1,1,1,19,1,6,1,54,1
16,676,153,3,0,1,38,1,0,1,153,3
23,677,51,1,1,1,51,2,1,1,44,2
46,678,356,6,2,1,100,5,1,1,354,6
5,679,78,1,2,1,43,1,6,1,78,1
7,680,39,2,1,1,39,1,0,1,18,2
5,681,73,1,2,1,40,1,10,1,73,1
20,682,34,2,1,1,34,1,2,1,28,2
69,683,53,1,1,1,53,2,1,1,23,2
5,684,57,1,1,1,45,1,4,1,57,1
5,684,57,1,1,1,45,1,4,1,57,1
5,685,39,2,1,1,20,1,4,1,39,2
15,686,47,2,0,1,27,1,3,1,47,2
15,686,47,2,0,1,27,1,3,1,47,2
15,686,47,2,0,1,27,1,3,1,47,2
15,686,47,2,0,1,27,1,3,1,47,2
15,686,47,2,0,1,27,1,3,1,47,2
15,686,47,2,0,1,27,1,3,1,47,2
83,687,64,1,3,1,14,1,1,1,64,1
83,688,33,2,0,1,15,1,0,1,33,2
1,689,32,2,1,1,32,1,0,1,9,2
9,690,32,2,0,1,32,1,1,1,18,2
1,691,51,1,0,1,31,1,0,1,51,1
28,692,112,5,1,1,47,1,0,1,112,5
3,693,55,1,1,1,55,2,0,1,42,2
47,694,43,2,1,1,33,1,0,1,43,2
16,695,291,4,1,1,41,1,0,1,291,4
5,696,52,1,1,1,48,1,3,1,52,1
7,697,151,3,3,1,151,3,2,1,97,1
3,698,58,1,1,1,47,1,3,1,58,1
2,699,48,2,1,1,9,1,4,1,48,2
3,700,42,2,1,1,39,1,4,1,42,2
2,701,29,2,1,1,6,1,1,1,29,2
104,702,41,2,0,1,26,1,1,1,41,2
30,703,28,2,1,1,28,1,0,1,12,2
2,704,43,2,1,1,14,1,1,1,43,2
1,705,32,2,1,1,32,1,1,1,29,2
20,706,52,1,1,1,35,1,4,1,52,1
69,707,71,1,1,1,16,1,0,1,71,1
57,708,17,2,0,1,17,1,0,1,3,2
12,709,101,5,2,1,90,2,1,1,101,5
6,710,55,1,1,1,27,1,4,1,55,1
3,711,54,1,1,1,36,1,3,1,54,1
2,712,88,1,3,1,0,1,7,1,88,1
4,713,76,1,1,1,39,1,1,1,76,1
5,714,65,1,1,1,28,1,4,1,65,1
1,715,35,2,1,1,35,1,0,1,16,2
31,716,43,2,2,1,23,1,5,1,43,2
5,717,48,2,1,1,12,1,13,1,48,2
5,718,63,1,1,1,23,1,7,1,63,1
20,719,64,1,1,1,39,1,1,1,64,1
6,720,37,2,1,1,30,1,3,1,37,2
3,721,53,1,2,1,23,1,6,1,53,1
85,722,59,1,1,1,17,1,0,1,59,1
47,723,53,1,1,1,27,1,0,1,53,1
12,724,74,1,2,1,47,1,0,1,74,1
5,725,51,1,1,1,19,1,15,1,51,1
2,726,15,2,0,1,14,1,0,1,15,2
56,727,20,2,0,1,7,1,1,1,20,2
5,728,74,1,3,1,20,1,26,1,74,1
1,729,34,2,1,1,34,1,0,1,28,2
5,730,103,5,1,1,19,1,4,1,103,5
3,731,58,1,2,1,31,1,4,1,58,1
9,732,151,3,1,1,31,1,5,1,151,3
2,733,14,2,0,1,14,1,0,1,13,2
1,734,49,2,1,1,28,1,6,1,49,2
20,735,51,1,1,1,22,1,6,1,51,1
14,736,49,2,1,1,31,1,0,1,49,2
8,737,30,2,1,1,30,1,3,1,20,2
11,738,40,2,1,1,35,1,1,1,40,2
5,739,72,1,2,1,15,1,16,1,72,1
16,740,85,1,2,1,85,2,1,1,61,1
1,741,37,2,1,1,26,1,0,1,37,2
5,742,87,1,4,1,14,1,33,1,87,1
5,743,109,5,3,1,16,1,31,1,109,5
20,744,56,1,1,1,35,1,4,1,56,1
20,745,69,1,1,1,38,1,2,1,69,1
52,746,57,1,1,1,19,1,3,1,57,1
28,747,62,1,1,1,33,1,1,1,62,1
105,748,78,1,3,1,25,1,1,1,78,1
2,749,90,1,2,1,7,1,8,1,90,1
97,750,30,2,0,1,30,1,0,1,26,2
22,751,56,1,1,1,30,1,1,1,56,1
8,752,32,2,0,1,32,1,1,1,17,2
20,753,57,1,1,1,43,1,2,1,57,1
20,753,57,1,1,1,43,1,2,1,57,1
20,754,45,2,1,1,35,1,2,1,45,2
5,755,67,1,2,1,35,1,13,1,67,1
35,756,34,2,1,1,34,1,2,1,30,2
5,757,54,1,1,1,25,1,6,1,54,1
5,758,70,1,2,1,28,1,16,1,70,1
69,759,51,1,2,1,39,1,7,1,51,1
5,760,105,5,3,1,12,1,26,1,105,5
20,761,59,1,1,1,36,1,4,1,59,1
15,762,33,2,0,1,33,1,1,1,9,2
40,763,39,2,1,1,18,1,0,1,39,2
2,764,20,2,0,1,16,1,1,1,20,2
3,765,75,1,2,1,29,1,8,1,75,1
5,766,32,2,1,1,30,1,7,1,32,2
29,767,39,2,2,1,10,1,0,1,39,2
100,768,78,1,6,1,17,1,3,1,78,1
15,769,32,2,0,1,32,1,2,1,16,2
15,769,32,2,0,1,32,1,2,1,16,2
2,770,30,2,0,1,12,1,1,1,30,2
5,771,43,2,1,1,12,1,5,1,43,2
46,772,165,3,4,1,78,2,6,1,165,3
20,773,42,2,1,1,42,1,0,1,26,2
100,774,107,5,2,1,29,1,1,1,107,5
1,775,35,2,1,1,35,1,0,1,15,2
43,776,35,2,1,1,23,1,0,1,35,2
37,777,58,1,1,1,58,2,0,1,54,1
85,778,51,1,1,1,15,1,0,1,51,1
16,779,109,5,3,1,47,1,2,1,109,5
106,780,81,1,1,1,49,1,0,1,81,1
16,781,174,3,2,1,44,1,4,1,174,3
6,782,53,1,1,1,38,1,2,1,53,1
16,783,117,5,2,1,40,1,5,1,117,5
1,784,48,2,1,1,48,1,0,1,19,2
1,784,48,2,1,1,48,1,0,1,19,2
1,785,43,2,1,1,39,1,0,1,43,2
16,786,128,5,1,1,35,1,2,1,128,5
89,787,30,2,1,1,30,1,0,1,28,2
5,788,66,1,1,1,28,1,1,1,66,1
5,789,35,2,0,1,35,1,0,1,8,2
2,790,78,1,1,1,33,1,1,1,78,1
9,791,48,2,1,1,48,1,0,1,29,2
9,792,75,1,1,1,54,2,0,1,75,1
107,793,55,1,1,1,27,1,0,1,55,1
3,794,84,1,1,1,62,2,0,1,84,1
15,795,32,2,1,1,29,1,1,1,32,2
79,796,63,1,1,1,39,1,0,1,63,1
12,797,264,4,15,1,8,1,52,2,264,4
5,798,50,2,1,1,32,1,1,1,50,2
2,799,60,1,1,1,29,1,0,1,60,1
2,800,35,2,1,1,17,1,0,1,35,2
9,801,35,2,1,1,35,1,0,1,31,2
5,802,116,5,3,1,19,1,25,1,116,5
54,803,45,2,1,1,45,1,0,1,28,2
15,804,34,2,1,1,30,1,1,1,34,2
2,805,67,1,1,1,21,1,1,1,67,1
3,806,76,1,1,1,59,2,0,1,76,1
7,807,154,3,3,1,2,1,28,1,154,3
7,808,97,1,2,1,25,1,6,1,97,1
5,809,148,5,3,1,18,1,23,1,148,5
5,810,61,1,1,1,21,1,3,1,61,1
19,811,35,2,1,1,35,1,0,1,17,2
5,812,53,1,1,1,46,1,0,1,53,1
10,813,71,1,2,1,16,1,3,1,71,1
5,814,36,2,1,1,26,1,9,1,36,2
5,814,36,2,1,1,26,1,9,1,36,2
15,815,28,2,1,1,28,1,3,1,17,2
15,816,26,2,1,1,26,1,2,1,15,2
3,817,75,1,1,1,43,1,3,1,75,1
20,818,68,1,1,1,40,1,1,1,68,1
5,819,48,2,1,1,48,1,3,1,29,2
3,820,43,2,1,1,28,1,4,1,43,2
5,821,33,2,1,1,33,1,2,1,15,2
5,821,33,2,1,1,33,1,2,1,15,2
5,821,33,2,1,1,33,1,2,1,15,2
5,821,33,2,1,1,33,1,2,1,15,2
20,822,46,2,1,1,32,1,4,1,46,2
20,823,69,1,1,1,36,1,2,1,69,1
32,824,36,2,0,1,36,1,0,1,16,2
22,825,58,1,1,1,21,1,1,1,58,1
108,826,46,2,1,1,21,1,0,1,46,2
9,827,47,2,1,1,25,1,5,1,47,2
9,828,44,2,1,1,27,1,5,1,44,2
15,829,28,2,1,1,23,1,5,1,28,2
15,830,50,2,1,1,15,1,10,1,50,2
22,831,137,5,3,1,9,1,10,1,137,5
22,831,137,5,3,1,9,1,10,1,137,5
22,831,137,5,3,1,9,1,10,1,137,5
1,832,19,2,1,1,19,1,0,1,11,2
109,833,108,5,1,1,52,2,1,1,108,5
5,834,72,1,1,1,29,1,2,1,72,1
16,835,226,4,1,1,48,1,0,1,226,4
5,836,57,1,2,1,27,1,13,1,57,1
20,837,35,2,0,1,35,1,1,1,20,2
46,838,180,3,2,1,107,5,0,1,180,3
16,839,65,1,0,1,21,1,0,1,65,1
71,840,154,3,2,1,13,1,4,1,154,3
23,841,49,2,1,1,49,1,3,1,43,2
20,842,43,2,1,1,43,1,0,1,25,2
5,843,43,2,1,1,43,1,2,1,23,2
51,844,49,2,0,1,24,1,0,1,49,2
14,845,154,3,2,1,0,1,23,1,154,3
20,846,44,2,1,1,44,1,0,1,32,2
110,847,421,6,27,1,0,1,91,2,415,6
3,848,96,1,1,1,59,2,0,1,96,1
23,849,112,5,3,1,6,1,19,1,112,5
9,850,69,1,1,1,56,2,0,1,69,1
5,851,82,1,2,1,41,1,6,1,82,1
33,852,54,1,1,1,15,1,0,1,54,1
53,853,39,2,1,1,31,1,0,1,39,2
65,854,43,2,1,1,43,1,0,1,24,2
111,855,74,1,1,1,34,1,0,1,74,1
5,856,51,1,1,1,44,1,1,1,51,1
5,857,60,1,1,1,49,1,1,1,60,1
5,857,60,1,1,1,49,1,1,1,60,1
5,858,57,1,1,1,32,1,5,1,57,1
5,859,41,2,1,1,35,1,1,1,41,2
5,860,50,2,1,1,42,1,2,1,50,2
5,861,86,1,1,1,86,2,1,1,19,2
5,862,53,1,1,1,29,1,0,1,53,1
5,863,41,2,1,1,41,1,3,1,24,2
5,864,48,2,1,1,29,1,8,1,48,2
5,864,48,2,1,1,29,1,8,1,48,2
5,864,48,2,1,1,29,1,8,1,48,2
5,864,48,2,1,1,29,1,8,1,48,2
5,864,48,2,1,1,29,1,8,1,48,2
5,864,48,2,1,1,29,1,8,1,48,2
5,864,48,2,1,1,29,1,8,1,48,2
5,864,48,2,1,1,29,1,8,1,48,2
5,864,48,2,1,1,29,1,8,1,48,2
5,864,48,2,1,1,29,1,8,1,48,2
23,865,36,2,1,1,34,1,5,1,36,2
5,866,58,1,1,1,45,1,4,1,58,1
112,867,36,2,0,1,36,1,0,1,27,2
23,868,42,2,1,1,42,1,1,1,31,2
16,869,168,3,4,1,168,3,1,1,165,3
52,870,74,1,1,1,12,1,10,1,74,1
3,871,62,1,1,1,45,1,3,1,62,1
1,872,31,2,1,1,31,1,0,1,20,2
54,873,28,2,1,1,28,1,1,1,27,2
54,873,28,2,1,1,28,1,1,1,27,2
54,873,28,2,1,1,28,1,1,1,27,2
3,874,64,1,1,1,44,1,2,1,64,1
22,875,80,1,1,1,11,1,2,1,80,1
5,876,50,2,1,1,43,1,1,1,50,2
42,877,64,1,1,1,22,1,0,1,64,1
3,878,74,1,2,1,32,1,6,1,74,1
5,879,32,2,1,1,32,1,1,1,15,2
83,880,25,2,1,1,18,1,0,1,25,2
62,881,69,1,1,1,41,1,2,1,69,1
16,882,55,1,0,1,22,1,0,1,55,1
5,883,55,1,2,1,26,1,13,1,55,1
23,884,55,1,1,1,55,2,1,1,40,2
105,885,60,1,2,1,23,1,0,1,60,1
47,886,21,2,0,1,21,1,0,1,20,2
109,887,151,3,1,1,74,2,0,1,151,3
113,888,20,2,0,1,20,1,0,1,19,2
23,889,43,2,1,1,40,1,1,1,43,2
5,890,85,1,1,1,17,1,3,1,85,1
50,891,23,2,0,1,23,1,0,1,17,2
62,892,78,1,1,1,43,1,2,1,78,1
39,893,61,1,1,1,50,1,4,1,61,1
20,894,32,2,0,1,32,1,1,1,20,2
20,894,32,2,0,1,32,1,1,1,20,2
20,895,47,2,1,1,31,1,3,1,47,2
5,896,63,1,1,1,27,1,7,1,63,1
16,897,56,1,1,1,30,1,0,1,56,1
25,898,166,3,11,1,18,1,8,1,166,3
3,899,56,1,1,1,56,2,1,1,50,2
3,900,60,1,1,1,46,1,3,1,60,1
9,901,62,1,1,1,25,1,4,1,62,1
5,902,54,1,1,1,16,1,10,1,54,1
5,903,36,2,1,1,27,1,4,1,36,2
114,904,157,3,0,1,36,1,0,1,157,3
1,905,30,2,1,1,30,1,0,1,27,2
9,906,76,1,1,1,31,1,3,1,76,1
1,907,49,2,1,1,28,1,0,1,49,2
32,908,23,2,1,1,23,1,0,1,17,2
5,909,52,1,2,1,26,1,11,1,52,1
23,910,31,2,1,1,31,1,2,1,20,2
65,911,40,2,1,1,40,1,1,1,24,2
5,912,58,1,2,1,30,1,9,1,58,1
16,913,67,1,1,1,34,1,1,1,67,1
5,914,98,1,3,1,5,1,24,1,98,1
9,915,31,2,1,1,28,1,2,1,31,2
51,916,24,2,0,1,5,1,1,1,24,2
51,916,24,2,0,1,5,1,1,1,24,2
51,916,24,2,0,1,5,1,1,1,24,2
2,917,156,3,6,1,0,1,9,1,156,3
5,918,63,1,1,1,12,1,13,1,63,1
30,919,35,2,1,1,35,1,0,1,25,2
5,920,38,2,1,1,30,1,11,1,38,2
2,921,60,1,1,1,3,1,5,1,60,1
5,922,44,2,1,1,15,1,8,1,44,2
3,923,54,1,1,1,54,2,0,1,31,2
5,924,70,1,2,1,18,1,15,1,70,1
5,925,69,1,2,1,18,1,13,1,69,1
5,926,73,1,2,1,15,1,18,1,73,1
5,926,73,1,2,1,15,1,18,1,73,1
9,927,27,2,0,1,27,1,2,1,20,2
86,928,75,1,1,1,15,1,8,1,75,1
54,929,40,2,1,1,24,1,3,1,40,2
15,930,30,2,0,1,30,1,1,1,21,2
1,931,40,2,1,1,40,1,0,1,25,2
2,932,34,2,1,1,12,1,1,1,34,2
58,933,60,1,1,1,44,1,0,1,60,1
16,934,201,4,2,1,95,2,2,1,201,4
81,935,47,2,2,1,7,1,0,1,47,2
20,936,28,2,1,1,28,1,2,1,27,2
3,937,59,1,1,1,35,1,2,1,59,1
5,938,43,2,1,1,36,1,4,1,43,2
5,938,43,2,1,1,36,1,4,1,43,2
5,939,53,1,1,1,40,1,4,1,53,1
5,939,53,1,1,1,40,1,4,1,53,1
5,940,51,1,1,1,31,1,6,1,51,1
1,941,21,2,1,1,21,1,0,1,18,2
115,942,120,5,1,1,27,1,1,1,120,5
2,943,15,2,0,1,14,1,0,1,15,2
30,944,33,2,1,1,33,1,1,1,19,2
2,945,53,1,1,1,7,1,4,1,53,1
2,946,43,2,0,1,18,1,2,1,43,2
2,947,28,2,1,1,8,1,2,1,28,2
2,948,59,1,1,1,13,1,3,1,59,1
2,948,59,1,1,1,13,1,3,1,59,1
54,949,23,2,1,1,19,1,4,1,23,2
54,949,23,2,1,1,19,1,4,1,23,2
5,950,50,2,1,1,33,1,4,1,50,2
5,951,60,1,2,1,39,1,8,1,60,1
5,951,60,1,2,1,39,1,8,1,60,1
69,952,56,1,1,1,29,1,9,1,56,1
22,953,60,1,1,1,26,1,2,1,60,1
5,954,40,2,1,1,33,1,5,1,40,2
16,955,93,1,1,1,27,1,0,1,93,1
44,956,32,2,1,1,27,1,0,1,32,2
1,957,39,2,1,1,39,1,0,1,24,2
47,958,24,2,0,1,24,1,0,1,17,2
5,959,52,1,1,1,42,1,2,1,52,1
15,960,26,2,1,1,23,1,6,1,26,2
15,960,26,2,1,1,23,1,6,1,26,2
15,960,26,2,1,1,23,1,6,1,26,2
15,960,26,2,1,1,23,1,6,1,26,2
9,961,31,2,1,1,25,1,2,1,31,2
1,962,50,2,1,1,25,1,4,1,50,2
7,963,99,1,2,1,70,2,1,1,99,1
1,964,35,2,1,1,35,1,0,1,29,2
108,965,66,1,1,1,17,1,4,1,66,1
22,966,46,2,1,1,11,1,3,1,46,2
22,967,204,4,3,1,10,1,15,1,204,4
5,968,52,1,2,1,3,1,7,1,52,1
5,969,42,2,1,1,40,1,2,1,42,2
5,969,42,2,1,1,40,1,2,1,42,2
5,970,55,1,1,1,27,1,2,1,55,1
18,971,95,1,1,1,23,1,0,1,95,1
18,971,95,1,1,1,23,1,0,1,95,1
18,971,95,1,1,1,23,1,0,1,95,1
18,971,95,1,1,1,23,1,0,1,95,1
7,972,35,2,1,1,35,1,0,1,26,2
79,973,29,2,1,1,25,1,3,1,29,2
20,974,33,2,1,1,24,1,3,1,33,2
20,975,35,2,1,1,24,1,3,1,35,2
6,976,39,2,1,1,23,1,4,1,39,2
116,977,152,3,1,1,140,5,3,1,152,3
5,978,66,1,2,1,28,1,11,1,66,1
30,979,75,1,1,1,30,1,0,1,75,1
68,980,71,1,1,1,44,1,1,1,71,1
5,981,59,1,1,1,32,1,3,1,59,1
7,982,64,1,2,1,27,1,5,1,64,1
25,983,170,3,8,1,15,1,6,1,170,3
20,984,28,2,1,1,26,1,3,1,28,2
20,985,30,2,0,1,30,1,1,1,28,2
69,986,48,2,1,1,48,1,1,1,30,2
13,987,24,2,1,1,24,1,8,1,12,2
5,988,49,2,1,1,49,1,2,1,32,2
5,988,49,2,1,1,49,1,2,1,32,2
15,989,29,2,1,1,14,1,11,1,29,2
117,990,157,3,2,1,36,1,2,1,157,3
81,991,58,1,2,1,7,1,0,1,58,1
20,992,34,2,1,1,26,1,2,1,34,2
3,993,46,2,1,1,46,1,1,1,37,2
5,994,65,1,2,1,30,1,12,1,65,1
86,995,56,1,1,1,17,1,3,1,56,1
5,996,72,1,2,1,16,1,13,1,72,1
5,997,58,1,1,1,26,1,2,1,58,1
69,998,121,5,1,1,24,1,0,1,121,5
15,999,25,2,1,1,25,1,3,1,23,2
16,1000,186,3,9,1,6,1,21,1,186,3
